"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","EAST CENTRAL","60","WARREN","301","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","BARROW","013","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,071","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","CHEROKEE","057","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","CLARKE","059","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","417","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","COBB","067","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","DAWSON","085","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,369","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","FANNIN","111","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","916","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","FORSYTH","117","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,882","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","FULTON","121","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","505","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","GILMER","123","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","GWINNETT","135","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","501","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","HALL","139","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,834","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","JACKSON","157","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","10,660","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","LUMPKIN","187","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","OCONEE","219","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","PICKENS","227","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,179","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","TOWNS","281","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","UNION","291","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","WALTON","297","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,763","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTH CENTRAL","20","WHITE","311","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,669","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","BANKS","011","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","7,669","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","ELBERT","105","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,600","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","FRANKLIN","119","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","11,911","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","HABERSHAM","137","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,113","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","HART","147","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","LINCOLN","181","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,255","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","OGLETHORPE","221","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","RABUN","241","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","STEPHENS","257","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,255","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHEAST","30","WILKES","317","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","BARTOW","015","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","6,695","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","CATOOSA","047","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,673","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","CHATTOOGA","055","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","DADE","083","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,673","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","GORDON","129","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","9,622","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","MURRAY","213","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,545","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","PAULDING","223","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,445","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","8,462","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","NORTHWEST","10","WHITFIELD","313","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,709","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","ATKINSON","003","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,063","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BEN HILL","017","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","980","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BERRIEN","019","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,335","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BROOKS","027","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,259","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","CLINCH","065","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,734","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COFFEE","069","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COOK","075","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,495","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","CRISP","081","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","DOOLY","093","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","ECHOLS","101","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,667","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","IRWIN","155","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,623","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","JEFF DAVIS","161","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,153","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,410","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TELFAIR","271","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,282","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,441","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TURNER","287","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,464","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,783","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,811","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","BACON","005","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,043","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,228","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRYAN","029","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","539","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","217","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHARLTON","049","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","963","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","CHATHAM","051","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","104","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","EVANS","109","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","GLYNN","127","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","144","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","LIBERTY","179","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","332","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","LONG","183","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","656","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","MCINTOSH","191","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","PIERCE","229","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,241","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,504","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHEAST","90","WAYNE","305","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","BAKER","007","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,625","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CALHOUN","037","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,993","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","CLAY","061","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","DOUGHERTY","095","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,270","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","7,450","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","LEE","177","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","MITCHELL","205","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","QUITMAN","239","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","RANDOLPH","243","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,933","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","SEMINOLE","253","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","STEWART","259","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","576","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","SUMTER","261","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","TERRELL","273","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","THOMAS","275","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","5,289","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","SOUTHWEST","70","WEBSTER","307","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CARROLL","045","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","CLAYTON","063","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","COWETA","077","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,247","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","DOUGLAS","097","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,303","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","FAYETTE","113","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","433","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARALSON","143","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,966","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HARRIS","145","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,823","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HEARD","149","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","3,206","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","HENRY","151","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,201","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","LAMAR","171","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,514","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MACON","193","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","924","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MARION","197","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","2,079","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MERIWETHER","199","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","4,001","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","MUSCOGEE","215","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","PIKE","231","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,959","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SCHLEY","249","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","1,060","30.9"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","SPALDING","255","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","END OF DEC","","COUNTY","GEORGIA","13","WEST CENTRAL","40","TALBOT","263","","","00000000","","CATTLE","CATTLE, COWS, BEEF - INVENTORY","TOTAL","NOT SPECIFIED","889","30.9"
